name,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-06-01,2026-06-02,2026-06-04,2026-06-05,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-03,2026-08-04,2026-08-05
KPX홀딩스_092230,89500_87600_88600_1731,89700_86800_86900_2099,87100_85600_86300_2245,85000_83300_84600_2525,85200_82600_85200_3089,87000_80100_85200_3973,86200_83600_84500_2287,85300_82200_84100_2439,85700_83500_84100_1588,88100_84200_86100_1393,90700_85200_86100_4773,87400_83900_85000_1438,86000_83000_84700_1813,85900_82700_84300_2673,84700_82500_82900_2647,83500_81700_81700_6454,86700_80400_80400_3906,81700_80000_80200_3555,80100_77800_78900_3138,82000_79000_81100_1613,82400_80200_81700_1179,84000_80000_83000_2400,84300_82800_82800_1480,85100_83100_83100_1292,84400_83100_83100_934,84500_82800_82900_748,83600_82300_82800_1084,82900_81000_81800_1292,82300_80500_80700_1414,80800_79400_79500_2404,79700_76800_79200_3639,81000_78000_78800_3950,78800_75900_78500_3594,80500_77200_79800_2336,80800_79000_79000_1505,82000_79100_80200_2625,82700_80100_80800_1624,83800_80500_82900_3174,87600_84600_86600_4398,89400_86200_87500_9392,88500_84800_86800_7620,86800_84000_86500_5146,88700_85200_86000_4727,87600_85000_86000_2699,87200_85000_86300_2264,87700_85700_86300_2332,88300_85400_86300_6277,84600_83000_83900_2416,83900_82100_82100_2436,83300_82000_82000_1933,83900_82300_83400_1719,85100_83400_84700_1685,86100_83700_85300_1069,85500_81900_83300_5347,84900_81100_82700_5916,84500_82200_83300_1907,84200_82000_83300_2621,84900_83000_83600_1646,85500_83200_85500_1689,87800_85500_86000_1571
동아에스티_170900,43300_42500_42600_27979,42800_41300_42000_36632,42450_41500_41600_20926,42700_41200_42650_14966,42800_41400_41950_14840,41900_40250_40400_26760,41150_40400_41000_15412,42000_39850_40200_19098,41550_38200_40500_20043,42300_41250_41900_23645,42900_41300_41500_19672,42000_40500_41000_18731,41500_38950_40950_30799,41100_39700_40000_21130,39900_38500_39050_32926,38950_38250_38600_17225,38900_37850_37900_21362,38550_37950_38350_11320,37500_35600_35600_20413,38200_35550_37250_20692,37400_35300_36250_33541,36850_35350_36800_21958,37800_36500_36950_20238,38450_36200_36400_26015,36950_36100_36550_12382,37650_36150_37250_19183,37050_35650_35650_27202,35950_34200_34200_30351,35150_34150_34650_12238,34950_33500_33500_14469,36450_33100_33900_16632,34600_33350_33500_10445,33500_31600_32000_22724,34800_32000_34750_24111,35500_33800_33950_10387,34800_33500_34450_7690,35800_33600_35100_14141,35550_34500_35250_11034,35900_34850_35500_7764,36250_34600_35900_16214,35900_34800_35300_15958,35900_34250_35100_18500,36650_34900_36350_13233,37200_35600_35650_10387,35750_34550_34750_9904,36100_35050_35900_5152,36800_35500_35950_17358,37600_34050_34200_11648,35000_33750_34550_7990,35300_34400_34400_10068,36300_34450_36200_5556,37100_36000_36300_16065,38000_36000_36950_13053,37100_35300_35850_11956,36150_32750_33600_30348,34600_32600_33350_12640,34550_33500_34450_6636,36300_34450_35750_6446,37250_35700_37250_15425,37650_36600_37200_6805
국도화학_007690,40700_37950_38100_41134,40600_38050_38450_50684,39750_37750_37900_25251,40000_38050_39700_34069,39950_38000_38350_23519,38050_36150_36450_21034,36750_34900_35650_14361,35700_34200_34600_15506,35400_34950_35100_7122,36150_35250_35650_13066,36500_35000_35400_9511,35550_33950_34000_11086,34800_33050_33550_10294,34300_32500_33200_17644,32950_32100_32100_16544,32900_31450_31750_13014,32400_30850_31200_15272,31350_29950_30800_12970,30550_29050_30100_22168,31300_29900_31250_9362,31300_30150_31250_9458,31550_30150_31450_12301,32750_31850_31950_14335,37850_33900_37300_69445,38500_36550_36850_33194,38000_36100_37150_25254,37550_35550_36000_11746,36500_33500_34150_16990,34800_33150_33600_10810,33950_31600_31750_9201,33600_31800_32650_19656,33450_32550_33150_16191,32950_31350_32050_18105,33900_31550_33850_10889,35600_33600_35000_17868,35400_33850_34700_23160,35800_33800_34600_17714,35850_32850_34700_23930,37500_35300_37250_47986,37550_36100_36300_20586,36650_34900_35500_25772,36400_35100_35650_10684,37200_35700_36400_11444,37250_35100_35500_14911,36850_34850_35900_19768,37400_36350_36400_15400,38500_36300_38050_34338,40600_37300_40000_69900,39600_38400_38850_26887,39700_37100_37250_20882,39600_37150_39450_26970,42750_37600_38950_119169,42350_38300_38800_86854,38000_36050_36550_32359,37000_33900_34700_53963,37550_34750_36800_38682,38400_36950_38200_34804,39100_37450_38600_25680,39000_37850_38700_27220,39900_38500_38700_21445
HL홀딩스_060980,45200_43700_44500_55500,46150_44000_44500_51834,47150_44050_46050_49736,47100_46000_46550_40944,48250_46150_47000_61358,47450_44950_46550_39947,46900_43700_44350_74696,44500_42050_42850_57558,46000_43550_45450_33136,47200_45300_47000_29759,47950_45300_46400_62451,46550_44000_44600_65824,45500_43050_44750_26096,46300_44300_44950_54543,45950_43500_44400_29696,45650_43800_44500_42381,45300_43900_44050_39371,44300_41900_43000_36753,42000_40250_40500_35491,41250_40350_41200_22479,41500_40050_40550_19665,41550_39650_41000_32776,47000_42250_46000_73153,48100_45000_47000_55880,49000_46150_48700_52272,48150_46200_46350_40348,47000_43950_43950_30532,44100_41750_42800_38795,42600_41550_41700_31203,41700_39250_39400_48508,40800_39200_40000_30288,40450_39300_39300_34911,39750_37750_38950_41165,39650_37400_39250_27683,39400_38500_38500_13927,38950_38300_38900_16205,40800_37800_38300_23545,39300_37550_38650_15538,39500_38200_38900_10724,39750_37750_38400_18349,38900_37800_38300_16850,38250_36900_36950_37157,39250_37250_38700_16873,39550_37500_37500_13776,37800_36500_37250_20358,38350_37150_37250_10385,38300_37100_37850_10777,37800_36850_37000_21222,38000_36900_37800_11513,39100_37700_37700_25196,38950_37600_38800_15679,39800_37550_38100_12690,38750_37900_38050_10743,38000_36100_36600_23752,37850_35650_36050_26618,37050_35500_36350_19841,37950_36700_37600_16691,38200_37400_37400_10851,38450_37350_38450_18945,39200_38650_39150_8651
현대코퍼레이션_011760,30350_28350_28350_84677,28750_27550_28100_55779,28500_27550_27850_43029,28500_27750_28450_36255,28600_27650_27950_72491,27600_26400_27100_62771,27150_25500_25950_32612,26750_25500_26500_68180,27900_27000_27300_47083,29050_27400_28200_106816,29200_28050_28700_75982,28950_27750_27950_82935,28900_27350_28250_99745,28600_27100_27650_88852,27600_24950_25250_124416,25450_24600_25250_50023,25450_24800_24850_23164,24850_24050_24650_24516,24200_23500_23650_44728,25000_23700_24350_45835,24400_23350_24100_26863,24700_23500_24500_16608,25500_24550_24800_48631,25850_25200_25450_14627,26350_25050_26200_30770,26450_25900_26000_21205,26200_24750_24900_26931,25100_23800_23950_50640,24400_23400_23700_21990,23700_22450_22550_35926,23150_22300_22850_25018,23300_22000_22150_34534,22300_20500_21450_73707,23450_21650_23250_57056,23250_22650_22700_15098,23650_22650_23350_13424,23550_22550_22800_23177,23700_22400_23400_17341,23950_23150_23350_17652,23750_22750_23300_31876,23650_22350_22800_26203,23200_22200_22500_18510,23450_22550_23150_15339,23800_22400_22600_43760,22650_21850_22300_43679,23100_22600_22850_21870,23400_22600_22850_11795,22800_21750_21900_18936,22250_21150_22000_28232,22650_21900_21900_17778,23450_22150_23300_26186,23950_23150_23400_25210,23800_22950_23200_21031,23000_21900_22150_25276,22850_21300_21750_49031,25000_22550_25000_93970,25600_24050_25600_50816,26200_24450_25350_38541,25950_25300_25800_14111,26900_25850_26800_22793
제주항공_089590,5520_5130_5160_645737,5170_4950_5050_513662,5100_4960_5020_296252,5130_5000_5110_242027,5150_4960_4980_449389,4990_4875_4940_249878,5020_4885_4910_345295,4910_4735_4745_446651,5040_4780_4970_372971,5140_5000_5090_263976,5390_5050_5070_433497,5060_4950_4990_243637,5070_4895_4955_223863,5030_4840_4860_213607,4860_4695_4695_393410,4710_4490_4495_378441,4510_4400_4410_214184,4520_4400_4480_177905,4405_4165_4180_311544,4500_4240_4255_127902,4345_4160_4170_160391,4170_4090_4150_83575,4505_4335_4340_227345,5640_4615_5150_7230160,5260_5010_5120_879740,5230_5040_5070_539752,5050_4865_4890_404194,5010_4730_4760_376930,4770_4620_4640_295647,4810_4520_4545_265408,4670_4460_4580_185114,4910_4615_4655_286933,4650_4325_4540_363878,4725_4510_4675_235909,4700_4570_4600_83533,4735_4550_4620_106225,4740_4540_4570_189966,4630_4470_4590_128386,4640_4505_4585_94333,4640_4490_4570_204482,4550_4355_4400_233978,4485_4285_4300_132660,4520_4320_4435_122889,4490_4300_4300_166998,4300_4180_4200_120239,4295_4210_4250_96058,4255_4180_4195_121157,4375_4085_4180_166120,4280_4115_4170_53188,4270_4175_4175_44734,4290_4180_4290_44284,4315_4175_4190_93790,4355_4205_4245_91464,4260_4120_4145_121586,4250_3985_4015_214771,4300_4000_4160_193107,4260_4090_4195_132131,4310_4195_4235_111235,4365_4230_4260_168964,4400_4305_4375_235110
율촌화학_008730,24500_23600_23850_94432,23900_22500_22800_102037,23200_22400_22700_58346,24150_22500_24150_112401,24400_22800_23000_96212,23050_20750_22400_116421,22200_20875_21450_79467,21500_20250_20600_116566,21850_20900_21350_67203,21850_21250_21750_71194,22800_21250_21450_65954,21150_20050_20250_115927,20850_19460_20300_116343,20350_19250_19640_118171,19550_18770_18860_94662,18840_17545_18010_150854,18340_17660_18300_76989,18100_16960_17500_83645,16800_15890_16050_105109,17480_16010_17210_96905,17710_16630_17260_127590,17700_16610_17700_123976,19140_17730_18290_124859,19150_18500_18830_71962,19250_18500_18820_73824,19700_18500_19300_138117,19470_17750_17840_111479,17980_16700_17480_107169,17250_16500_16800_82097,16880_15600_15630_68073,15950_15340_15760_97346,15990_14700_14980_88089,14970_13490_14030_140328,15950_13970_15950_122300,15960_15110_15380_68090,15630_15120_15320_68631,15410_14760_15010_91915,15280_14360_15250_101918,15350_14750_15260_50036,15350_14540_14980_76274,14900_13720_13950_75937,14520_13690_14040_110370,15080_14120_14630_88482,14820_13820_13970_65855,13960_13300_13320_92071,14150_13450_13730_67522,13840_13250_13480_40168,13490_12830_12900_61475,12960_12430_12830_69375,13340_12810_12860_55445,13570_12810_13560_57590,13910_13360_13670_56399,14150_13600_13740_76490,13530_13000_13070_40728,13220_11580_11950_170355,12920_11150_12520_154845,13590_12680_13560_46547,14100_13200_13350_55475,13790_13300_13790_56258,14370_13840_14220_47906
케이씨_029460,40600_38650_39300_30189,40000_36000_38050_51674,39500_36800_38350_54477,40300_38050_40200_37693,40600_36600_37400_45019,37200_33650_36050_71319,35750_32050_33550_66911,33500_31700_32250_51331,35150_33150_34450_32330,35550_34350_35500_24554,37500_35900_35950_36155,36800_34250_34750_38812,34700_32000_34050_30797,34500_31600_31900_40959,32150_31000_31400_37834,30950_29500_30450_34626,33150_30300_31750_26845,31500_30100_30800_19044,28700_27500_27700_40089,31000_28250_30800_29403,30850_28550_29600_31773,31550_28600_31450_23176,34500_32600_33450_53895,34450_33200_33350_24817,34900_33100_33550_24697,34000_32500_33350_23592,33850_32600_33750_27125,34300_31250_31950_49252,32550_31000_32450_29519,32600_29000_29000_34135,30000_27600_28750_39760,30950_28850_29300_30470,29600_27900_28950_44194,31200_29200_30850_31738,36000_31400_35700_164630,35650_33650_35050_116132,33450_31200_31500_70746,31650_28600_31300_71118,31150_29450_30300_35428,30350_28000_28800_42101,28850_26600_27050_66212,28700_26950_27950_55823,31000_28400_30500_31595,31650_29050_29250_39044,29800_27750_29150_39191,31450_29900_31100_31519,30850_29300_29950_39746,29700_27300_27700_22984,28650_27200_28500_22719,29700_28000_28300_21845,28850_27650_28700_18612,28600_27400_27700_18745,29200_27750_28600_22777,29000_28000_28400_57362,29800_23600_25500_107216,26900_24500_25600_44405,29250_27100_28550_52489,29250_27750_28200_31996,29200_28200_28850_31820,32050_29750_31850_44618
덴티움_145720,52400_50700_51500_32054,51700_49550_50500_41980,53900_50900_53200_93913,54600_52500_53900_70430,54300_51100_51700_66942,51200_48800_49500_45712,49500_47250_47550_50230,47500_45900_46400_43928,48900_47150_48250_31704,51100_48450_51100_46952,51700_50200_50500_31005,50500_48200_48200_37807,48400_46150_47400_39406,47900_46350_46700_29838,46750_44800_45450_41532,45900_43500_45900_42841,46450_45000_46050_27894,46050_41900_45100_27298,44100_42900_42900_32277,45500_42500_44500_27927,45050_43350_43950_20917,45300_43150_44650_31171,46450_45000_45650_38916,46500_44900_46500_34229,46550_45900_46000_15660,46750_45500_46050_40352,46050_44350_44550_27798,44750_43050_44350_21115,44450_42700_43000_29489,43150_40950_41050_25640,41750_39950_40200_32495,41250_39950_39950_23831,40550_37550_38300_52346,41450_38100_41400_36923,41550_39550_39700_29454,40500_39150_40250_29770,40800_39050_39300_58194,39900_38250_39600_19593,40600_39450_39900_16017,41450_39350_40300_21693,40650_38800_39350_18792,40000_38600_39000_18926,42100_39100_41650_26238,41900_39250_40950_24477,40450_38400_39550_49979,40700_39650_40400_12877,40600_39550_40250_10444,40100_37950_37950_29967,38300_37350_37800_16684,38600_37250_37400_18469,38850_37250_38800_20615,39500_38100_38750_17451,40500_38700_39950_9344,40200_37600_38050_15296,38500_35850_36400_25354,37750_35000_36400_12362,38300_36500_38300_13274,38900_37300_38500_11431,39900_38200_39350_15455,41300_39850_40650_19285
한섬_020000,25650_24250_25050_229210,26400_24950_25600_195165,26400_25150_25400_161820,27950_25250_27950_330577,28750_26500_26950_222602,27550_24350_26700_168747,28000_25300_26600_104257,26500_24400_24650_78266,25050_24000_24650_74063,25550_24700_24900_100209,25150_22550_23100_223267,23200_22100_22550_203985,23850_22300_23800_217557,23800_22200_22700_127419,22600_21550_22050_163680,23350_21150_23350_176876,23100_22100_22400_85280,22700_21600_22150_134931,21400_20600_20700_56962,22850_20700_22350_71397,23050_22000_22700_64891,22700_21900_22200_49509,22850_21700_22600_122261,23200_22350_23100_97402,23100_22100_22700_125509,22950_21650_21900_168468,22000_21300_21400_83549,21500_20500_21500_142413,21550_19800_19960_103687,20750_19770_20150_143362,21200_19750_20800_83009,21950_20300_20400_117734,20500_19500_19840_91536,21800_19710_21650_85564,21800_20700_20950_77365,21800_20550_21750_58502,22750_20700_21950_124652,22250_20950_21450_68607,23600_21350_22850_136408,25300_22450_24750_333099,24900_22650_23450_130418,24000_21800_22450_119880,23400_22200_22650_163345,23450_22100_22550_72860,22750_21600_22150_49924,22600_21500_21700_43227,22050_21100_21650_39053,21800_20600_20900_35167,21650_20500_21650_44753,21800_20700_20800_61897,21400_20600_21350_73423,21750_20450_20600_30176,21000_20450_20750_20047,20750_19710_19830_40263,21000_19310_19440_100232,20350_19150_19440_81185,19750_18400_19700_137011,20150_17340_17460_153593,17690_15550_16470_917257,16660_16100_16310_269482
현대퓨처넷_126560,3240_3170_3195_85084,3225_3095_3130_179861,3250_3115_3200_445487,3200_3095_3160_352541,3180_3095_3100_112343,3130_3000_3100_131905,3100_3005_3035_76192,3055_2955_2975_130576,3030_2960_2970_164747,3045_2975_3035_83153,3110_2980_2980_74129,3060_2965_2970_56484,3015_2895_2975_87801,3015_2950_2975_72492,3030_2935_2940_76440,2940_2850_2920_76693,2925_2870_2925_36946,2925_2830_2880_51087,2895_2790_2815_78404,2935_2790_2875_40014,3000_2850_3000_115745,3040_2940_3035_53313,3130_3030_3125_83252,3155_3040_3040_57077,3120_3030_3110_52799,3125_3055_3060_28411,3130_3025_3080_88306,3130_2975_3020_96616,3070_2945_2985_85319,3060_2845_2845_224000,2940_2825_2910_136856,2995_2850_2910_84389,2965_2800_2945_103290,3025_2885_2990_45777,3025_2960_2960_33237,3045_2930_3010_35619,3040_2930_3000_131571,3060_2925_2955_52247,3015_2940_2995_30385,3010_2935_2995_77231,3060_2945_2960_62430,3030_2885_2895_118341,2990_2875_2990_43422,3000_2910_2950_65369,2950_2860_2895_92434,2985_2900_2960_51723,3020_2935_3000_65393,3000_2815_2955_88337,2955_2900_2925_41325,3000_2885_2915_59392,3010_2915_3010_41514,3030_2940_3005_83980,3030_2950_2995_39180,2995_2870_2900_114192,2930_2770_2830_177271,2915_2820_2870_102087,2970_2905_2945_38375,3200_2880_3185_417010,3215_3140_3185_115603,3225_3180_3200_65048
한국철강_104700,10080_9840_9910_32437,10170_9770_9860_64426,9900_9710_9740_36730,9980_9580_9600_38477,9750_9470_9510_72549,9620_9350_9450_22243,9560_9330_9390_30298,9400_9050_9190_70818,9500_9090_9130_31171,9600_9170_9400_34453,9590_9210_9420_24954,9400_9080_9200_39168,9190_8940_9000_48634,9010_8680_8690_46374,8810_8360_8450_31390,8390_8100_8230_24895,8700_8120_8290_29065,8280_8110_8260_32903,8130_7610_8040_56817,8560_8040_8260_42172,9950_8610_8910_235384,8790_8270_8520_65588,8800_8530_8750_46537,9010_8760_8880_25617,9060_8820_8980_51653,9600_8950_8980_109011,9020_8820_8930_45234,9080_8720_8920_47027,9360_8880_9050_42541,9370_8640_8810_93578,9000_8650_8910_59663,8990_8720_8750_41398,8920_8690_8810_39562,8880_8660_8880_35286,9000_8760_8870_50474,9100_8820_9030_22651,9210_8890_8980_53700,9230_8970_9190_36651,9400_9140_9190_32755,9300_9060_9240_53888,9290_9010_9140_55675,9270_9080_9180_32946,9300_9180_9220_20398,9350_9110_9200_39821,9290_9040_9040_48573,9290_9070_9190_23162,9340_9100_9290_15698,9470_9160_9180_43724,9370_9080_9230_13185,9490_9240_9260_13787,9450_9240_9410_15691,9590_9310_9490_42234,9550_9400_9530_17247,9640_9310_9520_63432,9510_9250_9500_75830,9680_9290_9580_61018,9690_9420_9450_67752,9690_9320_9330_52513,9640_9340_9620_44394,9640_9490_9570_10778
이수화학_005950,10280_9730_9880_504162,9890_9090_9360_659538,10570_9190_9880_947177,10400_9660_10260_597622,11990_9700_10010_5206928,11800_10080_10790_4131142,12490_10560_12200_5509436,14400_12330_14080_11079635,16440_13000_15850_8294375,17940_15730_16240_4076230,16910_15510_16510_1955062,17330_15700_15950_1582594,16270_14610_15550_1261713,15980_13600_13830_1603526,14120_12950_13250_1059981,13490_12610_12720_628168,13350_11850_12130_832458,12430_11000_12240_734533,11880_10830_10990_813034,11770_10420_11620_639331,12690_11460_12310_959393,15750_11910_15220_3637616,17990_14740_16700_3198748,17590_14750_15340_1396820,15670_14000_14180_930529,14460_13530_13910_728911,14950_12890_14590_1317706,14400_12820_13400_965173,13830_12600_13070_601388,13070_11630_11650_481974,12200_11100_11580_538422,12990_11310_12120_564161,12050_10270_11310_617058,13220_10880_12860_707486,13560_12100_13340_526370,13950_12880_13230_407182,13800_12070_13550_592632,15750_13600_14120_1981028,15770_12320_13300_1334452,13380_12200_12800_426210,12760_11750_12040_449737,14130_12040_12510_1140022,13770_12490_13550_525825,14990_13080_13820_1224540,14200_13250_14000_561009,14860_13600_13600_510241,13920_12630_12930_350504,12830_12130_12150_246534,12670_11730_12600_375419,13890_12810_13400_447447,15700_13450_14850_1477696,15320_14050_14180_706412,14550_13170_13620_424062,13340_12150_12250_419886,12580_10460_11090_604369,12100_10640_11440_309716,12530_11650_12400_424842,12880_11830_12150_316919,14250_12380_13600_784175,14000_13230_13250_333912
제주은행_006220,12300_11940_11960_163453,12360_11500_11700_583344,11990_11550_11620_167881,11960_11530_11900_168999,12050_11200_11250_197336,11370_10750_11040_130309,11360_10810_10910_128699,10950_10510_10600_125097,11090_10630_10790_182341,11230_10790_10960_151305,11210_10850_11030_285808,11140_10500_10640_344867,10640_9960_10270_180135,10600_9830_9950_130906,10190_9500_9640_268871,9570_9170_9470_203929,10060_9160_10000_160332,12450_10070_10680_6577089,12550_10330_10350_5755122,11820_9970_11130_2218860,14170_10790_12750_15328286,13950_12080_12270_7878014,12700_11910_12290_2312410,12480_11450_12290_1505166,13360_12100_12330_4055648,13740_12090_12100_4051450,12930_12010_12010_2682690,12080_10300_10350_2339792,10620_10040_10090_645374,11850_10100_10490_4531342,10970_10100_10490_1366255,10765_10200_10270_576197,10470_9600_9840_666399,10210_9720_10170_225977,10230_9810_9950_304885,10350_9950_10150_325633,10350_9720_9930_562246,10070_9650_9910_328526,10000_9630_9660_296252,9780_9380_9510_252600,9600_9370_9390_172320,9640_9300_9320_173589,10080_9340_10060_295254,10440_9720_9850_352475,10170_9820_9950_382682,10070_9840_9960_267966,10790_9500_9660_1794593,9620_8940_8940_389430,9400_8980_9180_257897,9390_9070_9070_162521,9800_9100_9550_311949,9650_9250_9250_192205,9590_9250_9480_173844,9470_9020_9050_129869,9160_8200_8400_324815,8780_8000_8250_225728,8880_8300_8800_263125,9060_8560_8940_151587,9050_8850_9010_102666,9160_9050_9100_96826
